antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})",frozenset({'/web/sample-page/delegaciones'}),0.0036239430166201524,0.006331486649727163,0.0034156704294580746,0.9425287356321839,148.8637326073805,1.0,0.003392725482628972,17.289832132294734,0.9968951382657639,0.5222929936305731,0.9421625385169499,0.7410012099213551
"frozenset({'/', '/web/area-de-concesion', '/robots.txt'})",frozenset({'/web/sample-page/delegaciones'}),0.003582288499187737,0.006331486649727163,0.003374015912025659,0.9418604651162791,148.75818543451652,1.0,0.003351334700217581,17.091098429624694,0.9968486804042732,0.5159235668789809,0.9414900098950539,0.7373776009791921
"frozenset({'/', '/web/area-de-concesion', '/robots.txt'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",0.003582288499187737,0.004332069812971216,0.003374015912025659,0.9418604651162791,217.41580948121648,1.0,0.003358497188156974,17.1254883992169,0.9989791499901167,0.743119266055046,0.9416075047503039,0.8603533094812165
"frozenset({'/robots.txt', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/marco-regulatorio'})",0.003540633981755321,0.007164576998375474,0.0033323613945932438,0.9411764705882354,131.36525307797538,1.0,0.003306994249807893,16.878202191027643,0.9959138031937128,0.4519774011299435,0.9407519836128285,0.7031463748290014
"frozenset({'/robots.txt', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.003540633981755321,0.0038738701212146457,0.0033323613945932438,0.9411764705882354,242.95509171410504,1.0,0.0033186454384011646,16.93414420793938,0.9994226026251986,0.8163265306122451,0.9409477096851956,0.9006957621758381
"frozenset({'/robots.txt', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.003540633981755321,0.004040488190944308,0.0033323613945932438,0.9411764705882354,232.9363250454821,1.0,0.003318055504801505,16.931311700753977,0.9992449418944903,0.7843137254901961,0.9409378305902035,0.8829593693147362
"frozenset({'/robots.txt', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",0.003540633981755321,0.004831924022160203,0.0033323613945932438,0.9411764705882354,194.78296146044627,1.0,0.0033152533202031233,16.917857291623307,0.9984010534236267,0.6611570247933886,0.9408908597133551,0.8154158215010143
"frozenset({'/robots.txt', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",0.003540633981755321,0.004915233057025035,0.0033323613945932438,0.9411764705882354,191.48155533399802,1.0,0.003314958353403294,16.9164410380306,0.9983122230582727,0.6504065040650406,0.9408859110641621,0.8095712861415754
"frozenset({'/robots.txt', '/web/sample-page/delegaciones'})","frozenset({'/web/area-de-concesion', '/web/sample-page/marco-regulatorio'})",0.003540633981755321,0.004082142708376723,0.0033323613945932438,0.9411764705882354,230.55942376950784,1.0,0.0033179080214015906,16.930603573957626,0.9992005267118135,0.7766990291262137,0.9409353602999609,0.8787515006002402
"frozenset({'/robots.txt', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.003540633981755321,0.0038738701212146457,0.0033323613945932438,0.9411764705882354,242.95509171410504,1.0,0.0033186454384011646,16.93414420793938,0.9994226026251986,0.8163265306122451,0.9409477096851956,0.9006957621758381
"frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})",0.0036239430166201524,0.0038738701212146457,0.003374015912025659,0.9310344827586207,240.33704115684094,1.0,0.00335997722745259,14.443828883242382,0.9994611668524712,0.8181818181818182,0.930766280320574,0.9010011123470523
"frozenset({'/', '/web/area-de-concesion', '/robots.txt'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.003582288499187737,0.008289248969050693,0.0033323613945932438,0.9302325581395349,112.221572981185,1.0,0.0033026669133445095,14.214520764776937,0.99465218845366,0.39024390243902446,0.9296494045386346,0.6661213041953956
"frozenset({'/', '/web/area-de-concesion', '/robots.txt'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.003582288499187737,0.0038738701212146457,0.0033323613945932438,0.9302325581395349,240.13003250812702,1.0,0.0033184840742106697,14.277807861595921,0.999415785293257,0.8080808080808081,0.9299612370684877,0.8952238059514879
"frozenset({'/', '/web/area-de-concesion', '/robots.txt'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.003582288499187737,0.0037072520514849837,0.0033323613945932438,0.9302325581395349,250.92239351972825,1.0,0.003319080948205619,14.280196053928712,0.9995955436645625,0.8421052631578947,0.929972950215562,0.9145544813169584
"frozenset({'/', '/web/area-de-concesion', '/robots.txt'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",0.003582288499187737,0.004915233057025035,0.0033323613945932438,0.9302325581395349,189.25502562081198,1.0,0.0033147536117422356,14.262881659515973,0.9982922954725973,0.6451612903225807,0.9298879410295874,0.804099329917225
"frozenset({'/', '/web/sample-page/autoridades', '/web/area-de-concesion'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.00420710626067397,0.008289248969050693,0.0038738701212146457,0.9207920792079208,111.08269068112843,1.0,0.003838996369980667,12.520348231765741,0.995184544483816,0.4492753623188406,0.9201300170339615,0.6940643813125031
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",0.003665597534052568,0.004332069812971216,0.003374015912025659,0.9204545454545455,212.4745410839161,1.0,0.0033581362876018883,12.516968265208373,0.9989553219482008,0.7297297297297297,0.9201084496810975,0.8496503496503497
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",0.003665597534052568,0.004332069812971216,0.003374015912025659,0.9204545454545455,212.4745410839161,1.0,0.0033581362876018883,12.516968265208373,0.9989553219482008,0.7297297297297297,0.9201084496810975,0.8496503496503497
"frozenset({'/web/area-de-concesion', '/robots.txt'})",frozenset({'/web/sample-page/delegaciones'}),0.003665597534052568,0.006331486649727163,0.003374015912025659,0.9204545454545455,145.37731758373207,1.0,0.0033508072301755326,12.491832739260584,0.9967751242748805,0.5094339622641509,0.9199476953564147,0.7266746411483254
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/', '/web/sample-page/delegaciones'})",0.003665597534052568,0.0052901237139167745,0.003374015912025659,0.9204545454545455,173.99489978525412,1.0,0.0033546244475850927,12.504924159025057,0.9979106438964015,0.6044776119402985,0.9200315022080098,0.7791249105225484
"frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.0036239430166201524,0.008289248969050693,0.0033323613945932438,0.9195402298850575,110.93166984347023,1.0,0.003302321628678827,12.325547905670367,0.9945897784280938,0.38834951456310685,0.9188677040847856,0.6607751400681569
"frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.0036239430166201524,0.0038738701212146457,0.0033323613945932438,0.9195402298850575,237.36991719194165,1.0,0.0033183227100201745,12.380424757064901,0.9994089673913045,0.8000000000000002,0.9192273270406697,0.8898776418242491
"frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/web/sample-page/delegaciones', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.0036239430166201524,0.0037072520514849837,0.0033323613945932438,0.9195402298850575,248.03822807697273,1.0,0.0033189265244104142,12.382495581645827,0.9995908235785954,0.8333333333333334,0.9192408353060697,0.9092083171897197
"frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",0.0036239430166201524,0.004082142708376723,0.0033323613945932438,0.9195402298850575,225.25920713112833,1.0,0.003317567942032375,12.377836226338745,0.9991816471571906,0.761904761904762,0.9192104353528201,0.8679333802486513
"frozenset({'/', '/web/area-de-concesion', '/web/sample-page/marco-regulatorio'})",frozenset({'/web/sample-page/delegaciones'}),0.004040488190944308,0.006331486649727163,0.0037072520514849837,0.9175257731958762,144.91474498100922,1.0,0.0036816697544456395,12.048230724372052,0.9971282759787404,0.55625,0.9170002614593754,0.751526044492675
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/marco-regulatorio'})",0.004248760778106386,0.007164576998375474,0.0038738701212146457,0.9117647058823529,127.26008891928863,1.0,0.003843429547472225,11.252134794018408,0.9963754377205472,0.5138121546961325,0.9111279754192426,0.7262311901504788
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.004248760778106386,0.008289248969050693,0.0038738701212146457,0.9117647058823529,109.99364469405853,1.0,0.0038386510853149845,11.239388511684089,0.9951366632706076,0.44711538461538464,0.9110271880929791,0.6895506946497192
frozenset({'/web/buscador-de-resoluciones'}),frozenset({'/'}),0.009747157079185238,0.22689215645436747,0.008872412213104511,0.9102564102564102,4.011846087943022,1.0,0.006660858724108719,8.614630256651333,0.7581277849234811,0.03895391367959034,0.883918407382847,0.47468025212655285
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.003665597534052568,0.0038322156037822303,0.0033323613945932438,0.9090909090909092,237.22332015810278,1.0,0.003318314034526062,10.957845628358406,0.9994481374639408,0.8000000000000002,0.9087411856385305,0.8893280632411067
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.003665597534052568,0.0037072520514849837,0.0033323613945932438,0.9090909090909092,245.21961184882534,1.0,0.003318772100615209,10.959220227433674,0.9995861030979556,0.8247422680412373,0.9087526320990659,0.9039836567926456
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",0.003665597534052568,0.004915233057025035,0.0033323613945932438,0.9090909090909092,184.9537750385208,1.0,0.003314344128420119,10.945932436372734,0.9982524353024792,0.634920634920635,0.9086418625537049,0.7935285053929122
"frozenset({'/web/sample-page/delegaciones', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/robots.txt'})",0.003665597534052568,0.005956595992835423,0.0033323613945932438,0.9090909090909092,152.61919898283537,1.0,0.003310526911010559,10.934477444078821,0.9971027216856893,0.5298013245033113,0.9085461554871546,0.7342657342657344
"frozenset({'/robots.txt', '/web/area-de-concesion'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.003665597534052568,0.008289248969050693,0.0033323613945932438,0.9090909090909092,109.67108268615809,1.0,0.003301976344013144,10.908818261340452,0.9945273631840796,0.3864734299516909,0.908331042277615,0.6555504796710827
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.003665597534052568,0.0038738701212146457,0.0033323613945932438,0.9090909090909092,234.67253176930598,1.0,0.0033181613458296796,10.957387428666648,0.9994021489192693,0.7920792079207923,0.908737369513484,0.8846529814271751
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/', '/web/sample-page/marco-regulatorio'})",0.003665597534052568,0.007164576998375474,0.0033323613945932438,0.9090909090909092,126.88689217758986,1.0,0.003306098938815469,10.92118965301788,0.9957690538902128,0.4444444444444445,0.9084348837652804,0.6871035940803383
"frozenset({'/web/sample-page/delegaciones', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",frozenset({'/robots.txt'}),0.003665597534052568,0.01149664681134669,0.0033323613945932438,0.9090909090909092,79.07444005270094,1.0,0.003290219314391698,10.873536885075197,0.9909862452443664,0.28169014084507044,0.9080336039166262,0.5994729907773386
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion', '/', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.003665597534052568,0.01149664681134669,0.0033323613945932438,0.9090909090909092,79.07444005270094,1.0,0.003290219314391698,10.873536885075197,0.9909862452443664,0.28169014084507044,0.9080336039166262,0.5994729907773386
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.003665597534052568,0.0037072520514849837,0.0033323613945932438,0.9090909090909092,245.21961184882534,1.0,0.003318772100615209,10.959220227433674,0.9995861030979556,0.8247422680412373,0.9087526320990659,0.9039836567926456
"frozenset({'/web/area-de-concesion', '/robots.txt'})","frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",0.003665597534052568,0.004831924022160203,0.0033323613945932438,0.9090909090909092,188.14263322884017,1.0,0.003314649505812884,10.946848835756247,0.9983444123918224,0.6451612903225807,0.9086495104660942,0.7993730407523512
"frozenset({'/web/area-de-concesion', '/web/sample-page/marco-regulatorio'})","frozenset({'/', '/web/sample-page/delegaciones'})",0.004082142708376723,0.0052901237139167745,0.0037072520514849837,0.9081632653061226,171.67146071026838,1.0,0.0036856570115398075,10.831285319559587,0.9982499185817385,0.6544117647058825,0.9076748538611425,0.8044753334404628
"frozenset({'/web/area-de-concesion', '/web/sample-page/marco-regulatorio'})",frozenset({'/web/sample-page/delegaciones'}),0.004082142708376723,0.006331486649727163,0.0037072520514849837,0.9081632653061226,143.43602309344794,1.0,0.0036814060194246155,10.81994603425854,0.9970985492276191,0.5527950310559008,0.9075780972627996,0.7468447905477982
"frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",0.004040488190944308,0.004332069812971216,0.003665597534052568,0.9072164948453607,209.41871530531324,1.0,0.003648093857130911,10.731087692015741,0.9992623854606287,0.7787610619469025,0.90681280139533,0.8766851704996035
"frozenset({'/', '/web/sample-page/autoridades', '/web/area-de-concesion'})",frozenset({'/web/sample-page/delegaciones'}),0.00420710626067397,0.006331486649727163,0.0037905610863498145,0.900990099009901,142.30308754559667,1.0,0.003763923849226374,10.036051984837759,0.9971679370575046,0.5617283950617283,0.900359224771775,0.7498371547681084
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/area-de-concesion', '/robots.txt'})",0.0037072520514849837,0.003582288499187737,0.0033323613945932438,0.898876404494382,250.92239351972822,1.0,0.003319080948205619,9.853464035952474,0.9997209214817293,0.8421052631578947,0.898512848237809,0.9145544813169584
"frozenset({'/web/sample-page/delegaciones', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/web/sample-page/autoridades', '/robots.txt'})",0.0037072520514849837,0.004082142708376723,0.0033323613945932438,0.898876404494382,220.19720247649622,1.0,0.0033172278626631595,9.84852103321716,0.9991627644451877,0.7476635514018694,0.898461911526899,0.8576014675533135
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/web/area-de-concesion', '/robots.txt'})",0.0037072520514849837,0.003665597534052568,0.0033323613945932438,0.898876404494382,245.21961184882534,1.0,0.003318772100615209,9.852640202163256,0.9996278953089723,0.8247422680412373,0.898504362335241,0.9039836567926456
"frozenset({'/', '/web/sample-page/delegaciones', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})",frozenset({'/robots.txt'}),0.0037072520514849837,0.01149664681134669,0.0033323613945932438,0.898876404494382,78.1859631981762,1.0,0.0032897404271166803,9.775199825976681,0.9908834350698219,0.28070175438596495,0.8977003009859099,0.594365738479075
"frozenset({'/web/area-de-concesion', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.0037072520514849837,0.01149664681134669,0.0033323613945932438,0.898876404494382,78.1859631981762,1.0,0.0032897404271166803,9.775199825976681,0.9908834350698219,0.28070175438596495,0.8977003009859099,0.594365738479075
"frozenset({'/web/sample-page/delegaciones', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/robots.txt'})",0.0037072520514849837,0.005956595992835423,0.0033323613945932438,0.898876404494382,150.90437652235406,1.0,0.0033102787918789373,9.829984772959737,0.9970696755581571,0.5263157894736843,0.8982704426205426,0.7291584819674708
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.0037072520514849837,0.01149664681134669,0.0033323613945932438,0.898876404494382,78.1859631981762,1.0,0.0032897404271166803,9.775199825976681,0.9908834350698219,0.28070175438596495,0.8977003009859099,0.594365738479075
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/', '/robots.txt'})",0.0037072520514849837,0.005956595992835423,0.0033323613945932438,0.898876404494382,150.90437652235406,1.0,0.0033102787918789373,9.829984772959737,0.9970696755581571,0.5263157894736843,0.8982704426205426,0.7291584819674708
"frozenset({'/web/sample-page/delegaciones', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})",0.0037072520514849837,0.0036239430166201524,0.0033323613945932438,0.898876404494382,248.03822807697276,1.0,0.0033189265244104142,9.853052119057864,0.9996744083953509,0.8333333333333334,0.8985086054639059,0.9092083171897197
"frozenset({'/', '/web/sample-page/delegaciones', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/web/sample-page/autoridades', '/robots.txt'})",0.0037072520514849837,0.004082142708376723,0.0033323613945932438,0.898876404494382,220.19720247649622,1.0,0.0033172278626631595,9.84852103321716,0.9991627644451877,0.7476635514018694,0.898461911526899,0.8576014675533135
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/web/area-de-concesion', '/robots.txt'})",0.0037072520514849837,0.003665597534052568,0.0033323613945932438,0.898876404494382,245.21961184882534,1.0,0.003318772100615209,9.852640202163256,0.9996278953089723,0.8247422680412373,0.898504362335241,0.9039836567926456
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.0037072520514849837,0.01149664681134669,0.0033323613945932438,0.898876404494382,78.1859631981762,1.0,0.0032897404271166803,9.775199825976681,0.9908834350698219,0.28070175438596495,0.8977003009859099,0.594365738479075
"frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",0.004082142708376723,0.004332069812971216,0.003665597534052568,0.8979591836734694,207.2817896389325,1.0,0.0036479134068533683,9.757545715832881,0.9992547500180609,0.7719298245614035,0.8975152124189005,0.8720565149136578
"frozenset({'/web/area-de-concesion', '/web/sample-page/marco-regulatorio'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",0.004082142708376723,0.004332069812971216,0.003665597534052568,0.8979591836734694,207.2817896389325,1.0,0.0036479134068533683,9.757545715832881,0.9992547500180609,0.7719298245614035,0.8975152124189005,0.8720565149136578
"frozenset({'/web/resolucion-no-11-2023', '/web/resolucion-epre-n-13-2023expte-epre-n-30-2023'})",frozenset({'/'}),0.003124088807431166,0.22689215645436747,0.0027908526679718414,0.8933333333333333,3.9372596536319686,1.0,0.002082021421498831,7.247886033240304,0.7483541676541244,0.01228230980751604,0.8620287356321839,0.45281684107459763
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/delegaciones'})",0.004248760778106386,0.0052901237139167745,0.0037905610863498145,0.892156862745098,168.6457464875714,1.0,0.003768084616202794,9.22367339828913,0.9983119996506318,0.6594202898550724,0.8915833251223437,0.8043461479079821
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})",frozenset({'/web/sample-page/delegaciones'}),0.004248760778106386,0.006331486649727163,0.0037905610863498145,0.892156862745098,140.90795923632612,1.0,0.0037636601142053494,9.214017123793434,0.9971397771857927,0.558282208588957,0.8914697046288647,0.745420536635707
"frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.0037905610863498145,0.01149664681134669,0.003374015912025659,0.8901098901098902,77.42343526039178,1.0,0.0033304371699990607,8.99538051401675,0.9908398530659778,0.28321678321678323,0.8888318289102075,0.5917940754897277
"frozenset({'/', '/web/sample-page/delegaciones', '/web/sample-page/autoridades', '/web/area-de-concesion'})",frozenset({'/robots.txt'}),0.0037905610863498145,0.01149664681134669,0.003374015912025659,0.8901098901098902,77.42343526039178,1.0,0.0033304371699990607,8.99538051401675,0.9908398530659778,0.28321678321678323,0.8888318289102075,0.5917940754897277
"frozenset({'/web/sample-page/delegaciones', '/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/', '/robots.txt'})",0.0037905610863498145,0.005956595992835423,0.003374015912025659,0.8901098901098902,149.43264427879814,1.0,0.00335143707104811,9.045794976465203,0.9970875430261057,0.5294117647058824,0.8894513967427142,0.7282717282717284
"frozenset({'/web/sample-page/autoridades', '/robots.txt'})",frozenset({'/'}),0.004082142708376723,0.22689215645436747,0.0036239430166201524,0.8877551020408164,3.91267426743049,1.0,0.0026977368545620856,6.887688060679277,0.7474716153153503,0.015939904727006227,0.8548134016537651,0.45186359838593054
"frozenset({'/web/resolucion-no-11-2023', '/web/resolucion-n-219-22'})",frozenset({'/'}),0.0024159620110801015,0.22689215645436747,0.002124380389053193,0.8793103448275863,3.875455011616645,1.0,0.0015762175584473981,6.405750703663817,0.743762685248637,0.00935093509350935,0.843890271997622,0.4443366484556511
"frozenset({'/web/sample-page/delegaciones', '/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/web/sample-page/marco-regulatorio', '/robots.txt'})",0.0037905610863498145,0.0034573249468904904,0.0033323613945932438,0.8791208791208792,254.27777042234877,1.0,0.003319256193186694,8.244125766348459,0.9998573130958355,0.8510638297872342,0.8787015108282455,0.921488150403813
"frozenset({'/web/sample-page/delegaciones', '/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/robots.txt'})",0.0037905610863498145,0.0033323613945932438,0.0033323613945932438,0.8791208791208792,263.81318681318686,1.0,0.003319729875165244,8.245159555735643,1.0,0.8791208791208792,0.8787167193987941,0.9395604395604396
"frozenset({'/', '/web/sample-page/delegaciones', '/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/web/sample-page/marco-regulatorio', '/robots.txt'})",0.0037905610863498145,0.0034573249468904904,0.0033323613945932438,0.8791208791208792,254.27777042234877,1.0,0.003319256193186694,8.244125766348459,0.9998573130958355,0.8510638297872342,0.8787015108282455,0.921488150403813
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",frozenset({'/web/area-de-concesion'}),0.004332069812971216,0.01037197484067147,0.0037905610863498145,0.875,84.36194779116465,1.0,0.003745628967241645,7.917024201274629,0.9924456583453362,0.34732824427480913,0.8736899149760081,0.6202309236947792
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones'})",frozenset({'/web/area-de-concesion'}),0.004332069812971216,0.01037197484067147,0.0037905610863498145,0.875,84.36194779116465,1.0,0.003745628967241645,7.917024201274629,0.9924456583453362,0.34732824427480913,0.8736899149760081,0.6202309236947792
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/area-de-concesion'})",0.004332069812971216,0.005498396301078852,0.0037905610863498145,0.875,159.1373106060606,1.0,0.003766741649714158,7.956012829591369,0.9980396961529036,0.6275862068965518,0.8743089005235603,0.7821969696969697
"frozenset({'/', '/web/sample-page/autoridades', '/web/area-de-concesion'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",0.00420710626067397,0.0038738701212146457,0.003665597534052568,0.8712871287128713,224.91387203236454,1.0,0.003649299750812568,7.739133778289024,0.9997599499555075,0.8301886792452831,0.8707865726775069,0.9087618439263281
"frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.0038738701212146457,0.01149664681134669,0.003374015912025659,0.8709677419354839,75.75841514726508,1.0,0.0033294793954490257,7.660900987212064,0.9906377482274447,0.28125,0.8694670507203726,0.5822230014025246
"frozenset({'/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.0038738701212146457,0.01149664681134669,0.003374015912025659,0.8709677419354839,75.75841514726508,1.0,0.0033294793954490257,7.660900987212064,0.9906377482274447,0.28125,0.8694670507203726,0.5822230014025246
"frozenset({'/', '/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/robots.txt'})",0.0038738701212146457,0.004082142708376723,0.003374015912025659,0.8709677419354839,213.3604344963792,1.0,0.0033582022213571442,7.718363394010081,0.9991838036916233,0.7363636363636362,0.870438854851527,0.8487491770901909
"frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/autoridades', '/robots.txt'})",0.0038738701212146457,0.0036239430166201524,0.003374015912025659,0.8709677419354839,240.33704115684094,1.0,0.00335997722745259,7.721914441621194,0.9997119307146906,0.8181818181818182,0.8704984356457007,0.9010011123470523
"frozenset({'/', '/web/area-de-concesion', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.0038738701212146457,0.01149664681134669,0.003374015912025659,0.8709677419354839,75.75841514726508,1.0,0.0033294793954490257,7.660900987212064,0.9906377482274447,0.28125,0.8694670507203726,0.5822230014025246
"frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/robots.txt'})",0.0038738701212146457,0.004082142708376723,0.003374015912025659,0.8709677419354839,213.3604344963792,1.0,0.0033582022213571442,7.718363394010081,0.9991838036916233,0.7363636363636362,0.870438854851527,0.8487491770901909
"frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})","frozenset({'/', '/robots.txt'})",0.0038738701212146457,0.005956595992835423,0.003374015912025659,0.8709677419354839,146.21903902549064,1.0,0.0033509408327848673,7.703836381055526,0.997023284051803,0.5225806451612904,0.8701945432720902,0.7187006541845251
"frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})",frozenset({'/robots.txt'}),0.0038322156037822303,0.01149664681134669,0.0033323613945932438,0.8695652173913043,75.6364209199748,1.0,0.0032883037652916276,7.578525707779674,0.9905749529583943,0.2777777777777778,0.8680482143151592,0.5797101449275363
"frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/robots.txt'})",0.0038322156037822303,0.004082142708376723,0.0033323613945932438,0.8695652173913043,213.01685891748005,1.0,0.0033167177436093367,7.635370239235777,0.9991344344553628,0.7272727272727275,0.8690305815346958,0.8429458740017747
"frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/sample-page/delegaciones'})","frozenset({'/web/area-de-concesion', '/robots.txt'})",0.0038322156037822303,0.003665597534052568,0.0033323613945932438,0.8695652173913043,237.22332015810278,1.0,0.003318314034526062,7.6385637522389285,0.9996153042023834,0.8000000000000002,0.8690853369251659,0.8893280632411067
